id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,accommodates,bedrooms,beds,bathrooms,room_type_ord,amenity_count,minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_superhost,host_identity_verified_f,is_instant_bookable,host_response_rate_f,host_acceptance_rate_f,host_response_time_ord,has_license,has_wifi,has_kitchen,has_ac,has_gym,has_parking,has_pool,has_washer,has_dryer,has_elevator,has_doorman,has_pets_allowed,dist_subway_km,near_subway,subway_lines_500m,nearest_subway_cbd,nearest_subway_ada,dist_lirr_km,lirr_count_1mi,poi_count_500m,poi_count_1km,tourist_poi_500m,crime_count_500m,estimated_occupancy_l365d,estimated_revenue_l365d,boro_Bronx,boro_Brooklyn,boro_Manhattan,boro_Queens,boro_Staten Island,prop_Entire home,prop_Hotel room,prop_Other,prop_Private room,prop_Shared room,price_numeric,log_price
1131289860288054400,40.72765272295896,-73.97952438503782,East Village,Manhattan,2,1.0,1.0,1.0,0,25,1,116,80,42,4.28,4.84,4.89,4.5,4.79,4.95,4.89,4.75,1,1,0,1.0,0.93,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0.4075419238738791,1,1,1,1,2.498047186365151,0,133,502,64,410,255,41310.0,False,False,True,False,False,False,False,False,False,True,162.0,5.093750200806762
1131389554169623234,40.75513,-73.95601,Roosevelt Island,Manhattan,2,1.0,1.0,1.0,2,24,1,277,23,22,1.64,4.74,4.78,4.83,4.87,4.7,4.96,4.65,1,1,1,1.0,1.0,1.0,1,1,0,1,1,1,0,0,1,1,0,0,0.5029582361383574,0,0,0,1,1.5315732428304598,1,20,234,11,4,255,99195.0,False,False,True,False,False,False,True,False,False,False,389.0,5.966146739123692
1131458412663503638,40.6850941,-73.9491814,Bedford-Stuyvesant,Brooklyn,2,1.0,2.0,1.0,3,38,2,43,73,57,4.69,4.99,5.0,4.96,5.0,5.0,4.75,4.86,1,1,0,0.8,0.94,2.0,1,1,1,1,0,1,0,0,1,0,0,0,0.5282643791357763,0,0,0,0,0.7497430094185392,1,84,314,31,314,255,50490.0,False,True,False,False,False,True,False,False,False,False,198.0,5.293304824724492
1131731418453124755,40.6134703,-73.91843120000001,Mill Basin,Brooklyn,2,1.0,1.0,1.0,2,26,2,334,35,35,4.13,4.66,4.74,4.6,4.71,4.91,4.74,4.66,0,1,0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,3.2733530390440215,0,0,0,1,7.057044772359939,0,7,71,3,394,255,25500.0,False,True,False,False,False,False,False,False,True,False,100.0,4.61512051684126
1128141852228986763,40.757857072603485,-73.98406651984493,Theater District,Manhattan,4,1.0,2.0,1.0,2,23,1,312,144,68,7.81,4.53,4.49,4.41,4.76,4.71,4.92,4.39,0,1,1,1.0,1.0,1.0,1,1,0,1,1,1,0,0,1,1,0,1,0.22735633037181327,1,16,1,2,0.7848059045901629,2,196,871,108,2686,255,100470.0,False,False,True,False,False,False,True,False,False,False,394.0,5.978885764901122
1131881270491233607,40.827496447053875,-73.94402204943678,Harlem,Manhattan,2,0.0,3.0,1.0,3,58,1,328,23,23,3.45,5.0,5.0,4.91,5.0,5.0,4.87,4.91,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,0,0,0,0.30216254989677177,1,4,0,0,8.467292255041283,0,109,359,46,1406,255,77775.0,False,False,True,False,False,True,False,False,False,False,305.0,5.723585101952381
1131888962475292890,40.82549,-73.94282,Harlem,Manhattan,4,1.0,3.0,1.0,3,61,1,319,58,50,4.04,4.93,4.93,4.93,5.0,4.98,4.9,4.88,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,0,0,0,0.14134251330978254,1,4,0,0,8.288658635078795,0,128,374,56,1458,255,102510.0,False,False,True,False,False,True,False,False,False,False,402.0,5.998936561946683
1131890281950917866,40.67379,-73.92873,Crown Heights,Brooklyn,2,1.0,2.0,2.0,2,49,2,185,8,2,0.48,4.88,4.75,4.88,4.75,4.88,4.63,4.75,0,1,0,1.0,1.0,1.0,1,1,0,1,0,1,0,1,1,0,0,1,0.6423166377980293,0,0,0,1,1.726982611292022,0,88,337,25,1844,26,3172.0,False,True,False,False,False,False,False,False,True,False,122.0,4.812184355372417
1131893557656442392,40.82602,-73.94466,Harlem,Manhattan,7,2.0,6.0,1.0,3,57,1,300,55,47,3.83,4.87,4.93,4.8,4.96,4.98,4.91,4.78,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,0,0,0,0.1425313227894311,1,5,0,0,8.294566951234282,0,120,373,54,1484,255,132090.0,False,False,True,False,False,True,False,False,False,False,518.0,6.251903883165888
1131928128991752349,40.8253671640192,-73.94325877341133,Harlem,Manhattan,7,3.0,6.0,1.0,3,57,1,179,61,52,4.26,4.95,4.92,4.95,4.97,4.97,4.87,4.89,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,0,0,0,0.10347217733230721,1,4,0,0,8.263584608991472,0,121,372,60,1461,255,146115.0,False,False,True,False,False,True,False,False,False,False,573.0,6.352629396319567
1132053250279638945,40.66362089842518,-73.81295248682198,South Ozone Park,Queens,7,3.0,4.0,2.0,2,29,3,349,62,37,3.36,4.79,4.85,4.94,4.9,4.85,4.81,4.76,1,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,1,1.5045287064840267,0,0,0,1,4.0210211116228525,0,20,33,1,25,255,92820.0,False,False,False,True,False,False,False,False,True,False,364.0,5.8998973535824915
1132182913168109059,40.76359605283348,-73.98463184842923,Theater District,Manhattan,6,2.0,3.0,2.0,2,23,1,199,25,14,1.51,4.56,4.16,4.72,4.52,4.56,4.88,4.4,0,1,1,1.0,1.0,1.0,1,1,0,1,1,1,0,0,1,1,0,1,0.17040735104626828,1,9,1,2,1.2152659709085227,1,211,658,92,3247,179,114918.0,False,False,True,False,False,False,True,False,False,False,642.0,6.466144724237619
1137255018515797030,40.80753708777373,-73.95599329777,Harlem,Manhattan,4,1.0,2.0,1.0,2,24,1,306,79,47,4.33,4.72,4.84,4.77,4.85,4.75,4.8,4.63,0,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0.2882565483077877,1,2,0,0,6.049940015655718,0,127,600,45,1227,255,34170.0,False,False,True,False,False,False,False,False,True,False,134.0,4.90527477843843
1137517639314874823,40.8081567,-73.9548446,Harlem,Manhattan,2,1.0,0.0,1.0,2,23,1,279,83,50,4.59,4.76,4.84,4.77,4.77,4.8,4.78,4.69,0,1,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0.3415719609021367,1,4,0,0,6.142907110493968,0,128,611,49,1358,255,36720.0,False,False,True,False,False,False,False,False,True,False,144.0,4.976733742420574
1137621358187674705,40.69368,-73.9488,Bedford-Stuyvesant,Brooklyn,2,1.0,2.0,1.0,2,58,2,243,67,37,3.68,4.91,4.94,4.94,4.9,4.93,4.79,4.82,1,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,0,0,0,0.10089570404340051,1,1,0,0,1.701228534577869,0,85,358,23,522,255,55590.0,False,True,False,False,False,False,False,False,True,False,218.0,5.389071729816501
1137722591602709096,40.8081567,-73.9548446,Harlem,Manhattan,2,1.0,1.0,1.0,2,29,1,311,72,52,3.96,4.82,4.9,4.85,4.92,4.83,4.88,4.69,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0.3415719609021367,1,4,0,0,6.142907110493968,0,128,611,49,1358,255,32130.0,False,False,True,False,False,False,False,False,True,False,126.0,4.844187086458591
1137753306931860819,40.71539,-73.85664,Forest Hills,Queens,1,1.0,1.0,1.5,2,25,3,338,40,16,2.2,4.98,5.0,4.95,5.0,4.98,4.78,4.9,1,1,0,1.0,0.95,1.0,1,1,1,1,0,1,0,0,1,0,0,0,1.2385728658089963,0,0,0,1,1.099473572830182,1,10,65,3,85,205,47150.0,False,False,False,True,False,False,False,False,True,False,230.0,5.442417710521793
1138212263332920772,40.84765,-73.86745,Van Nest,Bronx,2,1.0,1.0,2.0,2,43,2,255,24,15,1.3,4.71,4.67,4.67,4.71,4.79,4.58,4.58,0,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,0,0,1,0.15598755762689204,1,2,0,0,10.426097864499646,0,19,101,4,197,192,22656.0,True,False,False,False,False,False,False,False,True,False,118.0,4.77912349311153
1138301742231954525,40.74619,-73.98861,Midtown,Manhattan,3,1.0,2.0,1.0,2,29,1,134,40,21,2.18,4.23,4.58,4.23,4.15,4.43,4.78,4.13,0,1,1,1.0,1.0,1.0,1,1,1,0,0,0,0,1,1,1,0,1,0.07769190874789812,1,9,1,0,0.5881302957005071,2,267,911,143,2046,255,29835.0,False,False,True,False,False,False,False,False,True,False,117.0,4.770684624465665
1138337785334485033,40.74629417595903,-73.98850919169332,Midtown,Manhattan,3,1.0,2.0,1.0,2,26,1,152,24,15,1.34,4.13,4.71,4.38,4.38,4.33,4.79,4.13,0,1,1,1.0,1.0,1.0,1,0,1,1,0,0,0,1,1,0,0,1,0.09028411134711022,1,9,1,0,0.5845256915393614,2,265,912,141,2048,192,24768.0,False,False,True,False,False,False,False,False,True,False,129.0,4.867534450455582
1135404412261240153,40.76083208174475,-73.80438350695036,Flushing,Queens,2,1.0,1.0,1.0,2,14,2,365,25,7,1.34,4.6,4.76,4.32,4.92,4.92,4.72,4.48,0,1,0,1.0,0.97,1.0,1,1,0,1,0,0,1,0,1,0,0,0,2.164401767804849,0,0,0,1,0.23443893517635908,3,11,64,4,50,90,13230.0,False,False,False,True,False,False,False,False,True,False,147.0,4.997212273764115
1135547842630964371,40.74833,-73.98877,Midtown,Manhattan,4,1.0,2.0,1.0,2,29,1,144,26,18,1.47,4.54,4.58,4.5,4.65,4.62,4.88,4.42,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0.15391863176378015,1,11,1,1,0.4170122317672559,2,256,931,140,2967,230,31510.0,False,False,True,False,False,False,False,False,True,False,137.0,4.927253685157205
1135563305973038248,40.74785544490814,-73.98886091352928,Midtown,Manhattan,4,1.0,2.0,1.0,2,30,1,157,18,10,1.01,4.39,4.61,4.17,4.39,4.56,4.83,4.11,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0.20520343440042915,1,11,1,1,0.4413277746355134,2,270,929,152,2876,128,17408.0,False,False,True,False,False,False,False,False,True,False,136.0,4.919980925828125
1135582748663487089,40.74619,-73.98676,Midtown,Manhattan,4,1.0,2.0,1.0,2,30,1,165,10,5,0.54,4.0,4.2,3.5,4.4,4.4,4.9,4.0,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0.18014391837569674,1,9,1,0,0.6959933870227344,2,240,889,115,880,64,8768.0,False,False,True,False,False,False,False,False,True,False,137.0,4.927253685157205
1138752144048383838,40.69676771185366,-73.78042906857056,St. Albans,Queens,3,2.0,2.0,1.0,2,38,2,342,33,33,3.3,4.97,4.84,4.94,4.97,4.97,4.47,4.88,1,1,0,1.0,0.84,1.0,1,1,1,0,0,1,0,0,1,0,0,0,1.788532739598188,0,0,0,1,1.4000540429883348,1,21,101,6,100,255,24225.0,False,False,False,True,False,False,False,False,True,False,95.0,4.564348191467836
1139287892776789560,40.623013632011656,-73.93009653826726,Flatlands,Brooklyn,2,1.0,1.0,1.0,2,44,3,319,28,27,1.89,4.93,4.96,4.96,4.96,5.0,4.86,4.89,1,1,1,1.0,1.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,1.8399319035450603,0,0,0,1,6.292033301555424,0,22,85,11,119,255,22950.0,False,True,False,False,False,False,False,False,True,False,90.0,4.51085950651685
1139399302559935460,40.669156129333544,-73.94243750683391,Crown Heights,Brooklyn,10,5.0,7.0,3.0,3,41,3,144,63,36,3.4,4.78,4.83,4.71,4.87,4.9,4.7,4.65,1,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.035681470732595574,1,1,0,0,1.1388233665583918,1,66,292,17,200,255,202215.0,False,True,False,False,False,True,False,False,False,False,793.0,6.677083461247136
1139430167198224176,40.67042,-73.94252,Crown Heights,Brooklyn,6,3.0,4.0,1.0,3,44,3,137,48,25,2.67,4.85,4.81,4.83,4.83,4.96,4.48,4.65,1,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.11749808273486079,1,1,0,0,1.0106412739943271,1,81,298,20,226,255,131070.0,False,True,False,False,False,True,False,False,False,False,514.0,6.244166900663736
1136213102649672641,40.68228,-73.91981,Bedford-Stuyvesant,Brooklyn,2,1.0,1.0,1.0,2,50,3,65,29,15,2.07,4.93,4.97,4.86,4.93,5.0,4.79,4.83,1,1,0,1.0,0.99,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.39322138454102895,1,1,0,0,1.5264495316442814,1,73,310,26,422,192,28800.0,False,True,False,False,False,False,False,False,True,False,150.0,5.017279836814924
1136297072647779971,40.76484649818756,-73.9685670674096,Upper East Side,Manhattan,2,1.0,1.0,1.0,2,10,3,204,46,28,2.62,4.93,4.89,4.89,4.93,5.0,5.0,4.83,0,1,0,0.9,0.59,2.0,1,1,1,1,0,0,0,1,0,0,0,1,0.2080885795728837,1,8,0,1,1.2231519774629962,1,126,511,59,1414,255,96645.0,False,False,True,False,False,False,True,False,False,False,379.0,5.940171252720432
1136519007142850147,40.8099445,-73.93065659999999,Port Morris,Bronx,4,0.0,2.0,1.0,3,44,1,343,5,5,0.47,4.2,4.2,4.0,4.4,4.2,4.4,4.0,0,1,1,0.98,0.99,1.0,1,1,1,1,1,1,0,0,1,1,0,1,0.3709436361583076,1,3,0,0,7.164712945451246,0,76,468,24,2342,64,25024.0,True,False,False,False,False,True,False,False,False,False,391.0,5.971261839790462
1140031690403235672,40.68109,-73.91617,Bedford-Stuyvesant,Brooklyn,2,1.0,2.0,1.0,2,28,3,363,0,0,2.4050000000000002,4.83,4.85,4.83,4.91,4.91,4.8,4.73,0,1,0,0.67,0.14,3.0,1,1,1,1,0,1,0,1,1,1,0,0,0.46380456570393175,1,1,0,0,1.193315513765797,1,77,301,27,212,0,0.0,False,True,False,False,False,False,False,False,True,False,252.0,5.53338948872752
1140564304605952367,40.75934,-73.99273,Hell's Kitchen,Manhattan,14,6.0,6.0,2.5,3,43,2,2,51,24,2.78,4.63,4.53,4.73,4.61,4.75,4.73,4.51,0,1,0,1.0,0.71,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.33865518287273755,1,3,1,1,1.0024009016669044,2,187,707,112,2432,255,262140.0,False,False,True,False,False,True,False,False,False,False,1028.0,6.9363427358340495
1140598072502860150,40.67746878605471,-73.9445103567315,Crown Heights,Brooklyn,6,3.0,4.0,1.0,3,42,3,167,33,21,1.83,4.48,4.58,4.64,4.52,4.79,4.27,4.33,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.4113534746050304,1,1,0,0,0.3347670793247634,1,96,345,28,566,255,102765.0,False,True,False,False,False,True,False,False,False,False,403.0,6.0014148779611505
1140603185018434730,40.67517,-73.94036,Crown Heights,Brooklyn,10,5.0,7.0,3.0,3,48,3,150,45,28,2.47,4.76,4.6,4.62,4.76,4.87,4.36,4.64,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.5299536879239345,0,0,0,0,0.758439222026382,1,86,326,27,342,255,199410.0,False,True,False,False,False,True,False,False,False,False,782.0,6.663132695990803
1140652168196606652,40.68315715873,-73.94881637016194,Bedford-Stuyvesant,Brooklyn,2,2.0,2.0,1.0,2,37,3,9,72,44,4.02,4.96,5.0,4.93,4.93,5.0,4.82,4.85,1,1,0,1.0,0.95,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0.3314244634633322,1,2,0,0,0.5324433029582009,1,120,313,45,745,255,76245.0,False,True,False,False,False,False,False,False,True,False,299.0,5.703782474656201
1137070510478429149,40.66007,-73.75706,Springfield Gardens,Queens,6,3.0,3.0,1.0,3,31,3,328,59,43,3.88,4.86,4.92,4.86,4.93,4.97,4.81,4.83,1,1,0,1.0,0.99,1.0,1,1,1,1,0,1,0,0,1,0,0,0,5.973906705660999,0,0,0,1,1.0403446947102375,1,5,36,1,50,255,37995.0,False,False,False,True,False,True,False,False,False,False,149.0,5.0106352940962555
1141309872692483778,40.68640636962787,-73.8759228030629,Cypress Hills,Brooklyn,4,2.0,2.0,2.0,3,55,3,355,42,23,2.49,5.0,4.95,4.95,4.98,5.0,4.74,4.81,1,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.4001058873955279,1,2,0,0,2.6185827217734157,0,29,96,6,156,255,115770.0,False,True,False,False,False,True,False,False,False,False,454.0,6.12029741895095
1141375785847953036,40.64044,-74.09594,Randall Manor,Staten Island,3,1.0,1.0,1.0,2,33,2,89,14,9,0.77,5.0,4.93,5.0,4.86,5.0,4.79,4.86,0,1,0,1.0,1.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1.8226196558612846,0,0,0,0,11.160347018636434,0,22,86,10,47,115,23000.0,False,False,False,False,True,False,False,False,True,False,200.0,5.303304908059076
1141376911262231407,40.57970146381599,-73.8542940563955,Belle Harbor,Queens,2,1.0,4.0,1.0,3,44,1,360,13,9,0.98,4.62,4.54,4.62,4.46,4.85,5.0,4.38,0,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,0,0,1,1.5850666620735812,0,0,0,1,9.34848059870103,0,8,17,1,1,115,32200.0,False,False,False,True,False,True,False,False,False,False,280.0,5.638354669333745
1142047894523674386,40.75078,-73.98511,Midtown,Manhattan,2,1.0,1.0,1.0,2,19,1,188,114,55,6.68,4.7,4.66,4.75,4.8,4.74,4.88,4.5,0,1,1,1.0,1.0,1.0,1,1,0,1,0,0,0,0,1,1,0,0,0.25719075742105635,1,9,1,1,0.6631982242972576,2,196,941,100,2548,255,75735.0,False,False,True,False,False,False,True,False,False,False,297.0,5.697093486505405
1142048721696770947,40.75049,-73.98538,Midtown,Manhattan,2,1.0,1.0,1.0,2,19,1,173,42,25,2.55,4.83,4.83,4.9,4.95,4.95,4.95,4.79,0,1,1,1.0,1.0,1.0,1,1,0,1,0,0,0,0,1,1,0,0,0.2229350525398183,1,12,1,1,0.6387965867427506,2,187,937,96,2616,255,81090.0,False,False,True,False,False,False,True,False,False,False,318.0,5.765191102784844
1141627415924262429,40.72298,-73.98147,East Village,Manhattan,7,4.0,4.0,2.0,3,11,2,1,37,22,2.04,4.86,4.92,4.68,4.81,4.89,4.78,4.76,1,1,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0.7151507883237247,0,0,1,0,2.961392770165381,0,219,683,98,556,255,140250.0,False,False,True,False,False,True,False,False,False,False,550.0,6.311734809152915
1142715650032375010,40.718247186090885,-73.94143860787153,Williamsburg,Brooklyn,2,1.0,1.0,1.0,2,49,1,308,105,68,5.69,4.9,4.92,4.94,4.94,4.96,4.92,4.79,1,1,0,1.0,1.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0.4649639859198156,1,1,0,0,2.718928735677504,0,38,162,16,163,255,28305.0,False,True,False,False,False,False,False,False,True,False,111.0,4.718498871295094
1142907745550508854,40.76342,-73.86202,East Elmhurst,Queens,2,1.0,1.0,1.0,3,31,1,244,74,45,4.07,4.76,4.76,4.73,4.74,4.86,4.84,4.62,0,1,0,0.96,0.99,1.0,1,1,1,1,0,0,0,0,0,0,0,1,1.4166132611030389,0,0,0,0,1.9568278444834157,0,7,70,1,80,255,40035.0,False,False,False,True,False,True,False,False,False,False,157.0,5.062595033026967
1148462183776298043,40.758,-73.98371,Theater District,Manhattan,2,1.0,1.0,1.0,2,22,1,318,48,32,3.1,4.54,4.58,4.65,4.42,4.65,4.85,4.33,0,1,1,1.0,1.0,1.0,1,1,0,1,1,0,0,0,1,1,0,0,0.21366537999758642,1,13,1,1,0.7635666855268373,2,192,866,105,2429,255,109395.0,False,False,True,False,False,False,True,False,False,False,429.0,6.063785208687608
1148611065583492998,40.637707,-73.9649812,Flatbush,Brooklyn,2,1.0,2.0,1.0,2,43,3,269,3,3,0.44,5.0,4.67,4.67,5.0,5.0,5.0,4.67,0,1,0,1.0,0.77,2.0,1,1,0,1,0,1,0,0,1,0,0,0,0.34538500104886544,1,2,0,0,4.737248696319701,0,55,155,11,185,38,12122.0,False,True,False,False,False,False,False,False,True,False,319.0,5.768320995793772
1149358945522481760,40.800401,-73.95268279999999,Harlem,Manhattan,2,1.0,1.0,1.0,2,24,3,161,58,34,3.4,4.93,4.88,5.0,4.91,4.97,4.74,4.83,1,1,0,1.0,0.89,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0.16428611939329688,1,4,0,0,5.383367275599839,0,103,522,36,938,255,49725.0,False,False,True,False,False,False,False,False,True,False,195.0,5.278114659230517
1149533863702762999,40.7273527,-73.8106833,Flushing,Queens,2,1.0,1.0,1.0,3,27,1,214,75,52,4.29,4.75,4.73,4.73,4.85,4.87,4.67,4.64,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,0,0,0,2.1859907998431822,0,0,0,0,2.6002577801604256,0,39,133,5,1144,255,29835.0,False,False,False,True,False,True,False,False,False,False,117.0,4.770684624465665
1143580118584880290,40.7042438,-73.9059753,Ridgewood,Queens,1,1.0,1.0,1.0,2,30,2,66,44,38,2.94,4.93,4.98,4.77,4.93,5.0,4.95,4.89,1,1,0,1.0,0.98,2.0,1,1,1,1,0,0,0,1,1,0,0,0,0.22198543044880015,1,1,0,0,3.151702026028664,0,33,193,13,215,255,42585.0,False,False,False,True,False,False,False,False,True,False,167.0,5.123963979403259
1144206955380638834,40.72777813685479,-73.98459650323701,East Village,Manhattan,6,3.0,3.0,1.0,3,43,3,286,59,38,3.25,4.93,4.92,4.81,4.97,4.86,4.95,4.8,1,1,1,1.0,0.99,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.4326632939720446,1,1,1,1,2.6044435799508525,0,190,715,110,1123,255,173145.0,False,False,True,False,False,True,False,False,False,False,679.0,6.522092798170152
1150631181740682174,40.64699,-73.97983,Kensington,Brooklyn,9,4.0,6.0,2.0,3,69,2,292,33,30,2.56,4.91,4.88,4.79,5.0,4.88,4.73,4.85,0,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,0.3281645093394627,1,2,0,1,4.172858221054363,0,34,147,9,71,255,250665.0,False,True,False,False,False,True,False,False,False,False,983.0,6.891625897052253
1150833779594577445,40.703036,-73.7830747,Jamaica,Queens,4,2.0,4.0,1.0,2,40,3,233,46,33,2.85,4.63,4.67,4.57,4.91,4.91,4.54,4.61,0,1,0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,0,0,0,1.0704134883230652,0,0,0,1,1.6018389915312767,1,29,114,6,144,255,35700.0,False,False,False,True,False,False,False,False,True,False,140.0,4.948759890378168
1145626712233091968,40.74834077517245,-73.98725656889007,Midtown,Manhattan,2,1.0,1.0,1.0,2,31,1,128,31,21,1.74,4.13,4.23,4.29,4.68,4.55,4.77,4.26,0,1,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0.14833570742555915,1,11,1,1,0.5287951663285612,2,225,962,112,2480,255,26775.0,False,False,True,False,False,False,False,False,True,False,105.0,4.663439094112067
1151390937475548603,40.67657654625699,-73.95833133944247,Crown Heights,Brooklyn,2,1.0,1.0,1.0,2,27,2,297,73,48,4.29,4.86,4.75,4.89,4.86,4.92,4.88,4.68,1,1,0,1.0,0.99,1.0,1,1,0,1,0,0,0,1,1,0,0,0,0.20933519790847155,1,1,0,1,0.870196225744776,1,81,367,20,258,255,38250.0,False,True,False,False,False,False,False,False,True,False,150.0,5.017279836814924
1151463058052789845,40.73551,-73.98784,Gramercy,Manhattan,2,1.0,1.0,0.0,3,15,1,71,53,34,3.06,4.62,4.72,4.7,4.81,4.91,4.87,4.45,0,1,1,1.0,1.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0.20074362765793788,1,8,1,0,1.7030959611560503,0,177,715,84,2751,255,35955.0,False,False,True,False,False,True,False,False,False,False,141.0,4.955827057601261
1145649837286129108,40.71559,-73.95344,Williamsburg,Brooklyn,5,2.0,2.0,1.5,3,46,5,129,47,42,3.66,4.87,4.85,4.85,4.94,4.98,4.96,4.74,1,1,0,1.0,0.91,1.0,1,1,1,1,0,1,0,1,1,0,0,1,0.31620722752347563,1,2,0,1,2.8733811358397645,0,68,269,16,195,255,101235.0,False,True,False,False,False,True,False,False,False,False,397.0,5.986452005284438
1146548371745388992,40.66895873392753,-73.97445595698113,Park Slope,Brooklyn,2,1.0,1.0,1.0,2,33,1,209,6,0,0.34,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,1.0,0.2,1.0,1,1,1,1,0,0,0,0,1,0,0,1,0.5767853887074461,0,0,0,1,1.7369797837055694,0,40,169,13,38,0,0.0,False,True,False,False,False,False,False,False,True,False,200.0,5.303304908059076
1146756223531642681,40.72311,-73.99209,Lower East Side,Manhattan,2,1.0,0.0,1.0,1,24,1,346,170,141,10.14,4.73,4.79,4.89,4.82,4.83,4.88,4.57,0,1,1,1.0,0.91,1.0,1,1,0,1,1,1,0,0,1,0,0,1,0.18423540225729354,1,9,1,0,3.027267120619736,0,204,766,112,1135,255,12750000.0,False,False,True,False,False,False,True,False,False,False,50000.0,10.819798284210286
1147037716231719858,40.67566,-73.9312,Crown Heights,Brooklyn,2,1.0,1.0,1.0,3,43,3,112,75,52,4.35,4.85,4.85,4.84,4.88,4.93,4.67,4.88,1,1,0,1.0,0.9,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0.4137767633727591,1,2,0,1,1.4728531022897522,1,100,344,27,2032,255,29070.0,False,True,False,False,False,True,False,False,False,False,114.0,4.74493212836325
1152656109641800120,40.66874,-73.89143,East New York,Brooklyn,3,1.0,2.0,1.0,3,29,3,210,52,40,3.57,4.87,4.85,4.94,4.96,4.98,4.56,4.79,1,1,1,1.0,0.99,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0.4041943177088692,1,2,0,0,1.312220052287825,1,78,272,32,477,255,41310.0,False,True,False,False,False,True,False,False,False,False,162.0,5.093750200806762
1152818845305564558,40.75403,-73.99032,Midtown,Manhattan,2,1.0,1.0,1.0,3,16,6,171,42,27,2.4,4.57,4.69,4.67,4.62,4.9,4.52,4.48,0,1,0,1.0,0.69,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0.273726253445016,1,16,1,1,0.46799156523739993,2,294,883,172,8582,255,50235.0,False,False,True,False,False,True,False,False,False,False,197.0,5.288267030694535
1147166519515928855,40.68800371325439,-73.91792120607458,Bushwick,Brooklyn,2,1.0,1.0,1.0,2,41,5,363,35,19,1.93,4.69,4.6,4.54,4.91,4.91,4.77,4.49,0,1,0,0.92,0.99,1.0,1,1,1,1,0,0,0,1,1,0,0,0,0.21492490185717777,1,2,0,0,1.7957707759091956,0,80,255,23,272,243,22599.0,False,True,False,False,False,False,False,False,True,False,93.0,4.543294782270004
1152853092658576622,40.68728735388881,-73.9728090903831,Fort Greene,Brooklyn,2,1.0,1.0,1.0,2,38,4,87,32,32,4.57,5.0,5.0,5.0,5.0,5.0,5.0,4.91,1,1,0,1.0,0.89,1.0,1,1,1,1,0,1,0,0,1,0,0,0,0.16199110360067634,1,4,0,0,0.4750929120034074,1,117,422,68,322,255,43860.0,False,True,False,False,False,False,False,False,True,False,172.0,5.153291594497779
